user,text 
mcgj6,@SpeakerMcCarthy @RepMichaelGuest https://t.co/dU6chgZOiT
cullough0616,RT @ResistsBob: @SpeakerMcCarthy You did this. Your hateful bile with trump and others killed and injured officers in the violent attempt t…
Steven2525a,"@SpeakerMcCarthy Talk about privilege, let them pick the public school they wish to attend."
cullough0616,RT @DarkAveryMariah: @SpeakerMcCarthy https://t.co/4vXGCRLJSH
mcgj6,@SpeakerMcCarthy @RepMichaelGuest https://t.co/JqhISW0LG1
mpchristie46,@SpeakerMcCarthy  your moment is now. https://t.co/pBqp6D84Yu
Anne5319,@SpeakerMcCarthy Swalwell and Schiff are back on the intel committee?!?  Are you kidding? You tweeted last week tha… https://t.co/dq3GJgWiUC
jonescnl,@SpeakerMcCarthy Why didn't you guard our rights during your many years of governing?
cox_rea,@SpeakerMcCarthy You don't believe in anything that doesn't benefit you.
CarolFeral,@SpeakerMcCarthy Because Red states are so educated. /s
HonorPatriot,@SpeakerMcCarthy Get that back brace on. Don't go wobbly
cullough0616,RT @1mfriend: @SpeakerMcCarthy Like this? Traitor. https://t.co/CZuSTsmj5c
TribbleSonar,"@SpeakerMcCarthy OK, but how about proven “collusion” between POTUS and DOJ? If the AG was party to it, impeachable?"
PhilJacobson12,@SpeakerMcCarthy The Blue wave you mean? Surely you don’t mean Capitol police officers.
paramourdonkey,"@SpeakerMcCarthy Sir, you are a voluntary servant of the people. Your job is to protect our life, liberty, &amp; proper… https://t.co/BRk6RQREwf"
DennyAl82299796,@SpeakerMcCarthy @laurenboebert @RepMarjorieTG @Jim_Jordan @Gop WE The People Are PASSED off at you all Evil R's… https://t.co/XTlg9WH07F
cullough0616,"RT @ZPoet: @SpeakerMcCarthy Oh, Kevin.  After what your party has done to the Capitol Police after 1/6, you have no right to say that ever…"
KatCeccotti,RT @JimWrig08299591: @SpeakerMcCarthy https://t.co/ehZakLAYYG
MRL031307,@SpeakerMcCarthy ....and then what Kev?
cullough0616,RT @aberdeen40b: @SpeakerMcCarthy https://t.co/ea1BCtR3BN
Griff_John,@SpeakerMcCarthy When will you get to inflation? I hope it is a fair and unblemished curriculum. Not that rhetoric… https://t.co/XoIWW3Lt1d
cullough0616,RT @Tjeerd001: @SpeakerMcCarthy https://t.co/v4pnn8MxKu
max103669,@SpeakerMcCarthy Don't stop now!
allyourbase2021,@SpeakerMcCarthy https://t.co/60Hnab94wu
blizzar58030476,@SpeakerMcCarthy Stop banning books and classes. That is the school I want my child attending.
jonescnl,@SpeakerMcCarthy One thing is clear. You should have seen that the American people do not want you as Speaker of th… https://t.co/xl2eym3tO7
GregKschaffer1,@SpeakerMcCarthy Aww shut up you freaking clown!!!
cullough0616,"RT @ungerbn103: @SpeakerMcCarthy Why didn't you Back the Blue on January 6th, Kevin?"
sallybmccarty,@SpeakerMcCarthy Democrats didn't have to LOOK for reasons for impeachment. They were so blatant. How is THAT polit… https://t.co/O1jhp0TcwL
brandonloud1,@SpeakerMcCarthy Says the person who said his first priority was to impeach Biden. As well as help deny the electio… https://t.co/4GDOpod3up
cullough0616,RT @realJojoJerz: @SpeakerMcCarthy Not the FBI when they legally searched the gilded golf club of the guy you ONCE said was paid by Putin.…
Lisa_in_Alpine,@SpeakerMcCarthy in my opinion the names Swalwell and Schiff Should never be spoken in the same sentence that the w… https://t.co/kdfHdRCoKT
cullough0616,RT @bling_momma: @SpeakerMcCarthy Your party sure doesn’t Kevvy…@SpeakerMcCarthy https://t.co/Zq7CT2tZwN
PamelaSpeaksNow,@SpeakerMcCarthy @HouseGOP @LeaderMcConnell @SenateGOP  How about listening to the actual people of this Country!!! https://t.co/TUitebJNmU
Sarah84797,@SpeakerMcCarthy @RepMichaelGuest Please bring Hillary's case up for rev6
JanineC53044323,@SpeakerMcCarthy I disagree with you McCarthy
MendiolaGrandma,RT @emilyringstrom1: @SpeakerMcCarthy This painting came to mind... https://t.co/LX9b36PTBl
winmoalso,RT @stevecstny: @SpeakerMcCarthy @RepMichaelGuest @gop have proven they can’t govern and can’t be trusted!
JanineC53044323,@SpeakerMcCarthy Impeach Biden now
winmoalso,@SpeakerMcCarthy @RepMichaelGuest Do you listen to yourself? Maintain standards and restore integrity? You fuckin p… https://t.co/x4YJHZlmZ9
Pick0341,"@SpeakerMcCarthy WE'RE OPENING THE AMERICAN PEOPLE'S HOUSE WITH A PRAYER FOR UKRAINE?!?! REALLY?! FUCK OUR COUNTRY,… https://t.co/5NjAjdBfdG"
Trumpsux2balls,@SpeakerMcCarthy It's a scam to funnel taxpayer money in the pockets of rich people without any actual government oversight.
Wwolfhunt,"@SpeakerMcCarthy A speaker, all you are doing is speaking. Have you ever thought about legislating? Asking for the… https://t.co/IOCUv1wERC"
GlynnDems,@SpeakerMcCarthy In other words: @GOP want to continue draining money from public education and continue to push pr… https://t.co/6KETk1WKo3
PhilJacobson12,@SpeakerMcCarthy Putting Santos on committees sounds like you don’t actually follow truth nor facts. Just electabil… https://t.co/trng1oMGnx
kals55,RT @emilyringstrom1: @SpeakerMcCarthy This painting came to mind... https://t.co/LX9b36PTBl
CaNoll1,@SpeakerMcCarthy Meanwhile Russians active during TFG reign are coming out of the woodwork! Repeating lies don't make them true.
ChrisGr13307706,"RT @lisasmith1150: @SpeakerMcCarthy @SpeakerMcCarthy let’s get the facts straight. The only thing you back is insurrectionists,white nation…"
Honey875695071,"@SpeakerMcCarthy Thank you speaker, for the great job you were doing!!  You are on the right track"
cullough0616,"RT @DHartung13: @SpeakerMcCarthy @GOP backs the blue except when cops are taking down MAGA terrorists. Then, not so much.  GOP especially b…"
billcraft16,@SpeakerMcCarthy #DoIt
TruthJustis4USA,@SpeakerMcCarthy What Kevin is really thinking:  If Republicans can control what our kids learn than we can indoctr… https://t.co/iwIGaf8KzF
Leticia17922167,RT @NoLieWithBTC: @SpeakerMcCarthy You just put this person on the Homeland Security Committee.  https://t.co/f0r1vHQgxl
cullough0616,RT @JAMESEDSTROM: @SpeakerMcCarthy YES YOUR RIGHT. VOTE BLUE VOTE DEMS. https://t.co/c9cGwULXyC
cullough0616,"RT @PxlJedi: @SpeakerMcCarthy Unless it’s Michael Fanone. Amirite?   “McCarthy effectively admitted that he was unwilling, or unable, to co…"
freyyjaa88,@SpeakerMcCarthy That wasn’t your position on January 6th.
JackieW89657316,"@SpeakerMcCarthy Quit holding your breath then.  Geeze, you are a baby. Think of America, not MTG! You lose. Grow some. Baby"
mdrfl,RT @bigtimeart: @SpeakerMcCarthy This is all you need to know about Kevin’s false nobility for fairness. https://t.co/GAOr7Tl0pB
magzz72,@SpeakerMcCarthy Joe Manchin is hoping that all the coal he stuck up his ass will soon turn into diamonds.
cullough0616,"RT @Jon_D_Stewart: @SpeakerMcCarthy That’s rich coming from you, Kevin. Dude…You couldn’t be more two-faced if you actually HAD two faces.…"
cullough0616,RT @rnj114: @SpeakerMcCarthy Hypocrite. You don't back the blue. You didn't support the Capitol Police on 1/6 and you have put them and eve…
RancorsGhost,@SpeakerMcCarthy Lol… you’re Trumps new favorite toy…nothing less and certainly nothing more
AnthonyButler15,@SpeakerMcCarthy This is propaganda to funnel money to Christian schools and churches in order to bankrupt public s… https://t.co/i5NNUZtLGJ
quincy44361,@SpeakerMcCarthy //Hakeem Jeffries tells Kevin McCarthy that it's a 'double standard' if 'serial fraudster' George… https://t.co/agDSN1NPyX
cullough0616,RT @JOLYZOO: @SpeakerMcCarthy Were you at the service to honor the Capitol Police injured protecting you on Jan. 6th? Hypocrite. #GOPClownS…
GlynnDems,RT @MurphyFergusonn: @SpeakerMcCarthy Keep Republicans away from education. https://t.co/MoEEcRTtJE
GAPYLE,@SpeakerMcCarthy @jesseprimetime This is Americas mission.
1Stevesdaughter,@SpeakerMcCarthy He has sworn to protect their sovereignty. He has not done that you cannot take an oath that you n… https://t.co/dkmDzrzYO3
GlynnDems,RT @PhineasGregg: @SpeakerMcCarthy The Republican Plan To Devastate Public Education in America Conservatives talk about “school choice.” W…
DaniJoy13,@SpeakerMcCarthy you made us a promise! Now keep it. Get @AdamSchiff &amp; @RepSwalwell off #IntelCommittee… https://t.co/6S179JOd9d
cullough0616,RT @NoLieWithBTC: @SpeakerMcCarthy You just put this person on the Homeland Security Committee.  https://t.co/f0r1vHQgxl
SawadeeKha7,@SpeakerMcCarthy https://t.co/E7hhww1hY0
TonyPendleton7,RT @JudyWhaleCove: @SpeakerMcCarthy @RepMichaelGuest This literally made me laugh out loud.
afdcaptrb,"@SpeakerMcCarthy Translation: You believe in funneling tax dollars into the pockets of for profit corporations, and… https://t.co/jQgGRNSYmH"
telluright,@SpeakerMcCarthy No one is complaining abt the empowerment of parents your using that to get support when everyone… https://t.co/9PwsJUqiXA
tux_nyc,@SpeakerMcCarthy Shame on you. #Liar
cullough0616,RT @robertjlundberg: @SpeakerMcCarthy https://t.co/MW59rjIz2n
ElaudinaS,"@SpeakerMcCarthy You should make sure the most vulnerable get the education they need, to get out of poverty. It se… https://t.co/29v8W5lFNB"
TonyPendleton7,"RT @BobMoriartyABQ: @SpeakerMcCarthy @RepMichaelGuest Well, here’s a good place to start  https://t.co/JtSRlp01Gb"
DonnaMaeMuse2,@SpeakerMcCarthy @LeaderMcConnell @MittRomney @lisamurkowski https://t.co/0JQcLuQaO6
TonyPendleton7,RT @JackFlack1983: @SpeakerMcCarthy @RepMichaelGuest https://t.co/ecRVWHLj6t
DougHegerfeld,@SpeakerMcCarthy You only believe in what Trump and M3T tell you
loretta35551771,"@SpeakerMcCarthy That is exactly what you are doing, and you know it.  If the democrats impeached Trump, it was bec… https://t.co/J380lz4OvF"
BSoprano124,"@SpeakerMcCarthy They already have that option. It's called private, parochial, and/or homeschooling."
flamingopink2,@SpeakerMcCarthy https://t.co/0ToYJqHiIR
TonyPendleton7,RT @SoniyaS28427510: @SpeakerMcCarthy @RepMichaelGuest How many times have we read the constitution yet?
cullough0616,"RT @mommamia1217: @SpeakerMcCarthy WHATTTT??? Practice what you preach, Kev.  They protected YOUR LIFE. Yet, you turned your back on the Ca…"
jrohrich,"RT @jim_sinclairjr: @SpeakerMcCarthy Unless they are interfering with your attempt to overthrow the US government - right, Kevi?"
TonyPendleton7,RT @thewoman62: @SpeakerMcCarthy @RepMichaelGuest Will he start holding those accountable in Congress when they stand of the floor of Congr…
stmarkel,@SpeakerMcCarthy Give them all Green Cards and put them to work building our economy
cullough0616,RT @realJojoJerz: @SpeakerMcCarthy Oh ain’t this some shit. Back the blue huh? Just not the ones who defended our Capitol from the attacker…
Sarah84797,@SpeakerMcCarthy Hillary Clinton's case should be reviewed along with these.
TonyPendleton7,RT @boggidyshoo: @SpeakerMcCarthy @RepMichaelGuest Raise your hand if you want to hear from a man who sells out  to seditionists for his ow…
FANTASTICFAY2,@SpeakerMcCarthy https://t.co/9R9jSwLZgS
EdwardBeebout,"@SpeakerMcCarthy ...Unless, of course, they're trying to stop an attack on our democracy. https://t.co/Qoy3d7sLer"
TonyPendleton7,"RT @PSchmaling: @SpeakerMcCarthy @RepMichaelGuest Kev, do you have any idea how hysterical it is witnessing YOU talk about INTEGRITY? Thank…"
FANTASTICFAY2,@SpeakerMcCarthy https://t.co/Qdrf6yLRvP
bilge_monkey,@SpeakerMcCarthy Antifia is a terrorist organization. Hurry do your job and make this happen. @JudiciaryGOP @GOP… https://t.co/NE1MmfXJWD
TonyPendleton7,"RT @DBMillerIMO: @SpeakerMcCarthy @RepMichaelGuest The GOP is a frothy amalgam of kooks, liars &amp; bigots. Michael is all 3. Bravo."
FANTASTICFAY2,@SpeakerMcCarthy https://t.co/VCaFZNRaom
FANTASTICFAY2,@SpeakerMcCarthy https://t.co/Ol4NcEOzOF
FANTASTICFAY2,@SpeakerMcCarthy @RepMichaelGuest https://t.co/uNQBJVOp68
cullough0616,RT @EileenLeftPA: @SpeakerMcCarthy Back the blue unless they interfere with your coup. https://t.co/P78XXBo5vM
Rickey612,@SpeakerMcCarthy @HouseGOP https://t.co/deaXuA7EG8
TonyPendleton7,RT @rabbicy: @SpeakerMcCarthy @RepMichaelGuest The institution has no integrity as long as you head it. Insurrectionist
TonyPendleton7,RT @sue_mautz: @SpeakerMcCarthy @RepMichaelGuest Hard for someone without ethics to oversee a committee mandated to supervise others. The p…
ChucktheBoss16,@SpeakerMcCarthy Kick Swalwell and Schiff off of the committee
FANTASTICFAY2,@SpeakerMcCarthy https://t.co/HQTrJbw7C7
cullough0616,RT @debbie156: @SpeakerMcCarthy Your party does NOT back the blue. Your people killed and injured officers and your party denied the surviv…
DylanAsInBob,@SpeakerMcCarthy Kind of hard to do Kev when you’re banning all the books.
TonyPendleton7,RT @stevecstny: @SpeakerMcCarthy @RepMichaelGuest @gop have proven they can’t govern and can’t be trusted!
FANTASTICFAY2,@SpeakerMcCarthy https://t.co/g3vDa32rAQ
TonyPendleton7,RT @SeasLife60: @SpeakerMcCarthy @RepMichaelGuest https://t.co/v3ORn6o8Oc
TonyPendleton7,RT @foxhilldreams: @SpeakerMcCarthy @RepMichaelGuest Boy did you ever sell out America for a piece of wood
TonyPendleton7,"RT @twmadden4: @SpeakerMcCarthy @RepMichaelGuest If you had any interest in ethics, you wouldn’t have cut the budget and hobbled hiring sta…"
cullough0616,"RT @lisasmith1150: @SpeakerMcCarthy @SpeakerMcCarthy let’s get the facts straight. The only thing you back is insurrectionists,white nation…"
lewski5800,@SpeakerMcCarthy   You are allowing the insane to run the asylum all for your power. Despicable behavior Cave In Mc… https://t.co/aMXyPmX7Hc
sherijr,RT @PMLorber: @SpeakerMcCarthy What hypocrisy!  Kevin McCarthy was referred to the Ethics Committee for defying the subpoena to help invest…
ShadowCatsystem,RT @lisa_liberal: @SpeakerMcCarthy https://t.co/lbA4mOkR0Y
sheraa10,@SpeakerMcCarthy stop being a dick.  Seat @ericswalwell  @RepAdamSchiff on the intelligence committee. U need their… https://t.co/xvaHHMwDTX
altDoD_,@SpeakerMcCarthy Schools should be palaces.   Teachers should be making six-figure salaries.   Schools should be in… https://t.co/0w3h0icbhV
TonyPendleton7,RT @BobStone3: @SpeakerMcCarthy @RepMichaelGuest Republicans are quick to point out that half of American families pay no federal income ta…
marks_619,@SpeakerMcCarthy Republicans are idiots
SjandGeronimo,@SpeakerMcCarthy Drain the swamp!
jessie75sadie,"@SpeakerMcCarthy Spineless Speaker, you are a TRAITOR and a kiss a##. Heck, you even bent over backwards to Traitor… https://t.co/mvmeMzH0iM"
Daisy091881,@SpeakerMcCarthy @RepMichaelGuest I hope...PRAY...you will NOT accept Jeffries' nominations for the Intel Committee… https://t.co/CpDjnpmy8o
tbladybug,@SpeakerMcCarthy Too bad you don’t have a voice of your own.  Just ask Matt Margie and hanger on Lauren
PatrickJnmarie,@SpeakerMcCarthy Translation: White parents should have the choice to have their kids learn “white American history… https://t.co/LIThDSPJmp
sherijr,RT @ChidiNwatu: @SpeakerMcCarthy But I will definitely follow the lies and the conspiracy wherever they lead.  *Fixed it for you.
TonyPendleton7,RT @debbiemac603: @SpeakerMcCarthy @RepMichaelGuest Republicans have no integrity. McCarthy’s appointments are ludicrous and now the inmate…
TonyPendleton7,"RT @SunnySkyes53: @SpeakerMcCarthy @RepMichaelGuest Hey, I hear the moderate Republics in the House revolted against you last week and woul…"
sherijr,RT @LynnCha22280011: @SpeakerMcCarthy Ummm . . . Trump was impeached the first time for attempted extortion of a foreign President and the…
bobwash,"@SpeakerMcCarthy Leader, these are state  and city/town matters, not federal. Here in Massachusetts, each town manages its k-12 schools."
Sickroy6,"@SpeakerMcCarthy Yeah, because pressuring the leader of another country into an exchange of weapons for dirt on a p… https://t.co/1vUvEzI8xp"
TonyPendleton7,RT @twittinsusan: @SpeakerMcCarthy @RepMichaelGuest Right! Immediately after you waste taxpayers money on nonsense! Gee maybe Mr. Guest can…
paxregis7,@SpeakerMcCarthy You mean to only be taught QGOP  propaganda. So Slavery  is going to be officially  labeled involuntary  relocation?
