user,text 
BackpackandGear,@POTUS We need to have our Oil Companies not selling their oil on the global Market that raises the price of our oi… https://t.co/QBBNUbO4yK
kingmena22,@POTUS Who even believes this bozo?
Codex_Abhi,RT @IsabellaMDeLuca: @POTUS I can’t even afford eggs what are you talking about
Hannaevans3,RT @CollinRugg: @POTUS You forgot about the part where gas prices skyrocketed from $1.50 to $5 under your Administration.
ThisMortgageGuy,@POTUS You are unequivocally full of crap!
RachelFavori,"@POTUS Men raised badly believing they’re superior to women, (due to unsound religious teachings or narcissism) are… https://t.co/rpBpTDo30m"
MarkF767,@POTUS https://t.co/EMRoNDjR5g
Forever80503989,@POTUS 10% to the big guy he want his 😂😂😂
pablogrossi,@POTUS My zip deserves free @fios
DomFigiel,@POTUS It's interesting that the gaslighter in chief comments in the price of gas.
MikeKozak11,@POTUS Your a joke buddy #texasecede
TheMilitaryFA,@POTUS Still waiting.
Codex_Abhi,"RT @LPNational: @POTUS You blamed Putin when prices went up a lot, but take credit when they come down a little.   Even when they're not cl…"
Crez_77,"@POTUS @SharylAttkisson You are being handed your hat and shown to the door, old man. By your own party. You've ser… https://t.co/X8zVGagGBJ"
BethanyBowen94,"RT @TheYootopian: @POTUS You forgot to mention that they will also ELIMINATE the income tax.  Everyone: go look at your paystub, see how mu…"
GoldPride43,@POTUS https://t.co/DLrzjU0jj3
JuicySmallette,@POTUS It’s your war too. This is what you wanted.
BeepBeepDeet,"@POTUS Maybe if they had $ left after buying eggs and pumping gas, they could afford WiFi."
Chuckles95_,@POTUS You caused the spike dude…get a grip
merckret08,@POTUS Funny how the gas where I live just jumped 11 cents in less than a week.
Codex_Abhi,RT @CollinRugg: @POTUS You forgot about the part where gas prices skyrocketed from $1.50 to $5 under your Administration.
ThePhenomium,@POTUS And that's a lie. This is what I'm talking about Liberals. This guy outright lies on here and you Liberals a… https://t.co/yOxgVDoRuf
MorganKolberg,@POTUS Liar
DamRobert11,@POTUS 🤣🤣🤣
MythotiK,@POTUS A little late there buddy.
BWBeecha,@POTUS You got fact checked...
Rafae1jose,@POTUS @JoeBiden is worse than Richard Nixon. Hopefully he ends up like JFK.
smi_kimberly,@POTUS Funny how ours just went up by about 15 cents.
DrBLArmstrong,"@POTUS This is a lie has prices are over 3.00 in NC , so this is really robbing poor middle class America that you… https://t.co/HLHcEebP8N"
BethanyBowen94,"RT @LouisJMarinelli: @POTUS There will be a community note for this misrepresentation, Mr. Irresponsible. We Republicans are going to elimi…"
GaultsGulch,RT @ThomasQuiter: @POTUS 🤣 https://t.co/a1MGMRPOvT
Michele07800977,@POTUS To whom ever writing these tweets and we know it’s not Biden stop telling lies we don’t and won’t believe you
HomeSecurityCon,"@POTUS How do you plan to do that, when you can't manage an invasion coming in the southern border, much less walk… https://t.co/U6WzQApWNm"
Kilith4,"@POTUS Biden, get out in the real world! Gas prices are going right back up. We'll past $3/gallon where I live when… https://t.co/rob6eS28Ka"
RandySc28947373,@POTUS Hey Joe did you dip into your sons stash again
EstesParkHawk,@POTUS Love the fact that the Left is finally getting fact-checked every now and then!
kennykpngo,@POTUS It's still higher than when u took office. Everything is more expensive
rgfullmer,@POTUS “Tackling” problems that YOU created and then claiming that you’re succeeding is just about the most retarde… https://t.co/KSgaQB5n86
dabeast8239,@POTUS 🤡
GlenValiquette,@POTUS Bite me.
mark_akerley,@POTUS Your wearing your boots right. I've got to say something about this.. bullshit! I have never seen my country… https://t.co/5NKr1cjvpO
Ken05952444,"@POTUS LMAO! Your The Reason Inflation Is at Record Numbers! More Lies, &amp; Deception…."
alistairg3,RT @CollinRugg: @POTUS You forgot about the part where gas prices skyrocketed from $1.50 to $5 under your Administration.
karma09293,@POTUS Still pushing that it’s all Putin’s fault… BS!!
Jon93920880,@POTUS Why are kids required to have wifi for homework? If I needed internet to complete a school project it was do… https://t.co/puaHKcV6Cn
zitouniislami,@POTUS #حرقوا_القرآن_قاطعوهم
kayla,@POTUS What’s with all the golden hate?
jencoop75,@POTUS After you sold some of our strategic oil reserves to the corporation in China your son Hunter had a deal with. Thanks big guy.
SplitzMcGee_,@POTUS Joe Biden ruined America.
BoysunJr,RT @TrumpsHurricane: @POTUS You belong in jail
Steve4732,@POTUS You certainly lowered the value of my 401k. #WorstPresidentEver  #FJBiden  #LetsGoBrandon  #BidenCrimeFamily
sasquatch121,@POTUS Putins war must be over!
darrellroe,@POTUS Can you do something about Coporate Greed!
Justsomeguy008,@POTUS Prices have gone back up clown
Elon_rocks_1776,@POTUS Your a traitor and deserve a traitors justice. How many documents did you sell? Biden crime family is collap… https://t.co/EiEUemJ4gj
kwinberry2,@POTUS These Handlers have jokes . Does Joe realize how much his depends cost these days ?
CryptoGoyeneche,@POTUS What about stop sending money to Ukraine and give them money in the country
SteveDivirgili1,@POTUS Liar
BethanyBowen94,"RT @ForTexasHoujami: @POTUS Mr President, Let me explain,Proposal will: &gt;Cancel All federal taxes &amp; abolish IRS &gt;Cancel income taxes, payro…"
mich_warrior_,@POTUS #fjb #pedojoe
DeCochesei,@POTUS No they are not.
BoysunJr,RT @TimmerMcGraw: @POTUS No one is saving a damn thing. Deliberate misinformation on your part once again. Time for you to go.
TheJohnny1x,@POTUS Piss off.
artful_ken,"@POTUS Your divisive tweets (actually, the 20 something that runs this account) are tiring."
DavidMa42106943,@POTUS When I was young the streets of San Francisco was symbolized by police cars driving at high speeds jump the… https://t.co/zXwqzP5SHs
eighty2db,@POTUS Please define affordable.
OurAZFamily,@POTUS NO NEW DRILLING is your policy &amp; costs will go up. Even solar panels need petroleum products to make them. R… https://t.co/rzBJlUoxxU
AmesScott,@POTUS Don’t have kids if you can’t afford internet
kindness_love20,@POTUS Go back to sleep
awakeandfree2,RT @Shawnjg68: @POTUS Can you do anything about my utilties and food bill?  401k is down +20% too!  If you cared anything about american fa…
SimtheChamp,RT @CollinRugg: @POTUS You forgot about the part where gas prices skyrocketed from $1.50 to $5 under your Administration.
AdamHobbsSOT,@POTUS That's just delusional at this point. There's no infrastructure for that. Kinda need that first
BoysunJr,RT @BoomerMays: @POTUS Why is the price of eggs insane right now?
vonnieollie,RT @CollinRugg: @POTUS You forgot about the part where gas prices skyrocketed from $1.50 to $5 under your Administration.
BethanyBowen94,"RT @ForTexasHoujami: @POTUS Mr President, Why You are not telling the whole story?  -&gt;Proposal will ABOLISH ALL THE TAXES Americans are alr…"
shaileshsmith,@POTUS In this world who create diseases by god or pharma company
BoysunJr,"RT @Kells5710: @POTUS Evidence coning to light, IS  @JOEBIDEN A FOREIGN AGENT? Would be the biggest scandal in modern American History"
Jimbo07104,@POTUS Bringing it into poverty the whole country
EPD1022,@POTUS 🤦‍♂️
sbagley111sbcgl,@POTUS Try a Library stupid.
Uncgirl67,@POTUS I'd thia a joke? It's 3.70 here I  NC
fe22366628,"@POTUS You would run the reserve dry trying to keep gas prices low through the next election, just to claim you lowered prices."
BoysunJr,RT @TimRunsHisMouth: @POTUS Gas is double what is was under Trump and eggs are $9.  ..  so that $800 means nothing.
TomBarr30114425,"@POTUS WTF, NOT AGAIN!! The conflict between 🇷🇺 &amp; 🇺🇦 did cause our oil shortage. What are you trying to do complete… https://t.co/e8bALWuYBY"
StevenkSwift2,@POTUS That barely covers all the illegal immigrants you brought in. So you sank 330 million people for 13 million… https://t.co/XR9WKXD2uN
PJBoatman3,"@POTUS Joe, you and your administration will never get the price down to where it was when you took office. You scr… https://t.co/OKBHCwa8JH"
DavidHo07468975,@POTUS LIES!
BoysunJr,RT @TrumpsHurricane: @POTUS https://t.co/hwvEN82wWf
LeiserLoren,@POTUS You have done nothing.
shashimasih2,@POTUS State of Texas you are really wasting your tax dollars funding TBN  they are literally bullying nurses haras… https://t.co/JFiW2Kh5QK
iCryptoShort,@POTUS Payaso
JEMphotog,@POTUS Really⁉️🇺🇸
cannedbean4,"@POTUS You did the high price not putin's ""war"""
rehnb1,@POTUS https://t.co/A5j017CibQ
bucknutz2412,@POTUS Omg shut up clown. You're so ridiculous.  Go back to the basement.
kachurka_brad,RT @JoForLiberty: @POTUS But the president doesn't impact gas prices. At least that was your stance when the price was high. Interesting th…
pedroshalott,@POTUS I guess some of that money can’t be used to treat the mental illness of the homeless population?
BethanyBowen94,@POTUS Make America Great Again!!! Let’s Go Brandon!
BoysunJr,@POTUS https://t.co/ovO1zV5fE3
Order_191,@POTUS Says the sexual predator that screwed every American family by driving the cost of gas to record highs. It w… https://t.co/2qC7kj1NRo
Plaguewriter666,@POTUS Lol lower everything back to where it was before your old ass got elected. Then we’ll be fine.
TravelingSoul23,@POTUS In a Biden whisper voice “open up American energy power and we will go lower.”
BarnfatherBecky,@POTUS I thought you said the price of gas wasn't your fault? So which is it? Are you claiming you had nothing to w… https://t.co/0lUxwLUSYZ
DylonSmokes,@POTUS Worst POTUS ever I ain't gonna lie.
AFTuits,@POTUS lets see when hits 100 again@in a few days
dmena999,@POTUS https://t.co/tfQAUHWAAq
Penny_Mafia,@POTUS putins war? lying shit!
HOLLEYWOOD9111,@POTUS Why the h*** do republicans love rebate so much. They want to privatize everything and give rebates away. No… https://t.co/eoXJYXwbrV
RedbullRyder,"@POTUS Can’t afford it, Just like everything else these last two years"
ENOUGHOFBIDEN,"RT @TommyPigott: @POTUS No parent should be forced to choose between paying for food, gas, or rent, but that's exactly what Biden's inflati…"
MarinerSails,@POTUS And still more than twice what they were before your lying ass took office.
KrazyMaga,"@POTUS Good, because your enviro policy changes spiked the hell out of them"
choffman921,@POTUS You clearly think we are stupid.  They are still higher since trump era and you cancelled the pipeline. Please stop! 🤦‍♀️
RaviJain302013,@POTUS @JoeBiden It's shameful to have such gun laws just to support one industry.  Time to get over greed and resp… https://t.co/9EOGN9Dcl0
trevyqt,@POTUS By making service providers rich
JoeCanela4,"@POTUS Biden you're misleading the people ! You can't continue to depleted our oil reserves, start drilling for oil… https://t.co/yzhDH7aUOO"
huffnstuffin,@POTUS America can't have its best days when mass shootings are happening every day.
not_insayne,@POTUS @SharylAttkisson It’s not Putin’s war. It’s your war. You’re the one who threatened to put NATO missiles on… https://t.co/u8wsZJsMcI
howard_wemple,"@POTUS You lie and are a paid agent of the CCP.  You know what you are, and We the People know what you are."
_M0III,"RT @BallsackSports: @POTUS I started Ballsack sports in McDonald’s parking lot, Mr. Potus"
Kristop16771116,@POTUS Did anyone ever ask Elon Musk? Elon is giving the world free internet. Just need government to buy his recei… https://t.co/i6dWj7epLa
mutungaea,@POTUS @WilliamsRuto umeskia hiyo
DavidHu68115384,"@POTUS ""caused by Putin's war""-LIAR-YOU are the Cause you crooked lowlife!"
MariaCo17141186,@POTUS Liar stop it with the Putin bs nobody believes it anymore
BoysunJr,RT @TrumpsHurricane: @POTUS I bet there is ZERO chance you wrote this tweet
BethanyBowen94,RT @MilenaAmit: @POTUS Speaking of waging war... https://t.co/M7Gw2NXL4H
8_sagittarius_,@POTUS 🤡
MoonShah4760,@POTUS Gas prices in MI just went up.  Stop lying
SocialismIsCrap,@POTUS https://t.co/Y3eliBHTn9
ravinggenius,"RT @LPNational: @POTUS You blamed Putin when prices went up a lot, but take credit when they come down a little.   Even when they're not cl…"
qwertycritter,@POTUS Every heard of reference BOOKS?  #BidenIsADisgrace
BoysunJr,RT @TrumpsHurricane: @POTUS Gas is double what I paid 2 1/2 years ago.
MengalaMerkle,@POTUS https://t.co/3Gq8QJGa8g
BoysunJr,"RT @TommyPigott: @POTUS Under Joe Biden, health insurance costs have risen at their fastest pace EVER.  In fact, families have lost over $9…"
njweldon55,"@POTUS How damn dumb money saved from insurance premiums have to be used for high price oil, gas, food that this so… https://t.co/hUMyookzPo"
Zazzin7,@POTUS Kinda left out the important part of eliminate income tax
jamielynnlano,@POTUS Affordable means free for a lot of people. Just saying in case you’re looking for the right price.
marksmithgolfer,"RT @1forEnglish1: @POTUS Also today, I noticed you were busy selling a car. https://t.co/ffT2eFopVb"
GourmetZoe,@POTUS No parents should be worried sending their kids to school. No civilians should be allowed to have a weapon.… https://t.co/Q70EalFxAK
vincent_3716,@POTUS Impeach now
Beebz81,@POTUS Have you been hiding under a rock?
